INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2000,24,15-24 years,2,2.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2001,25,15-24 years,2,1.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2002,26,15-24 years,2,1.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2003,27,15-24 years,2,2.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2004,28,15-24 years,2,2.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2005,29,15-24 years,2,1.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2006,30,15-24 years,2,1.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2007,31,15-24 years,2,1.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2008,32,15-24 years,2,2.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2009,33,15-24 years,2,2.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2010,34,15-24 years,2,2.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2011,35,15-24 years,2,2.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2012,36,15-24 years,2,2.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2013,37,15-24 years,2,2.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2014,38,15-24 years,2,2.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2015,39,15-24 years,2,3.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2016,40,15-24 years,2,4.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2017,41,15-24 years,2,4.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,2018,42,15-24 years,2,4.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1950,1,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1960,2,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1970,3,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1980,4,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1981,5,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1982,6,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1983,7,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1984,8,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1985,9,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1986,10,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1987,11,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1988,12,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1989,13,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1990,14,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1991,15,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1992,16,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1993,17,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1994,18,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1995,19,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1996,20,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1997,21,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1998,22,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,1999,23,25-44 years,3,2.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2000,24,25-44 years,3,2.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2001,25,25-44 years,3,2.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2002,26,25-44 years,3,2.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2003,27,25-44 years,3,2.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2004,28,25-44 years,3,3.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2005,29,25-44 years,3,2.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2006,30,25-44 years,3,2.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2007,31,25-44 years,3,2.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2008,32,25-44 years,3,2.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2009,33,25-44 years,3,2.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2010,34,25-44 years,3,2.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2011,35,25-44 years,3,3.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2012,36,25-44 years,3,3.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2013,37,25-44 years,3,3.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2014,38,25-44 years,3,3.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2015,39,25-44 years,3,2.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2016,40,25-44 years,3,3.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2017,41,25-44 years,3,4.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 25-44 years,7.223,2018,42,25-44 years,3,4.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 45-64 years,7.224,1950,1,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 45-64 years,7.224,1960,2,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 45-64 years,7.224,1970,3,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 45-64 years,7.224,1980,4,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 45-64 years,7.224,1981,5,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 45-64 years,7.224,1982,6,45-64 years,4,,...
